"http://dbpedia.org/resource/Alpine_chough","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Atlantic_puffin","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Bearded_vulture","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Common_blackbird","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Common_chaffinch","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Common_house_martin","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Common_redstart","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Common_shelduck","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Common_starling","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Eurasian_blue_tit","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_crested_tit","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_goldfinch","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_herring_gull","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_nightjar","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_roller","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_stonechat","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_storm_petrel","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/European_turtle_dove","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Lesser_grey_shrike","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Marsh_tit","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Mediterranean_gull","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Mistle_thrush","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Montagu's_harrier","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Northern_gannet","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Northern_lapwing","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Old_World_vulture","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Peregrine_falcon","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Red-backed_shrike","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Red-breasted_merganser","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Red_kite","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Ring_ouzel","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Short-toed_snake_eagle","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Smew","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Song_thrush","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Stock_dove","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Western_jackdaw","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Western_marsh_harrier","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Whinchat","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/White_stork","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
"http://dbpedia.org/resource/Willow_warbler","http://dbpedia.org/ontology/nonFictionSubject","http://dbpedia.org/resource/Western_Palaearctic"
